"propadult","temperature","taxa"
"0.000494160172192694","1","HYOS"
"0.000489100525893443","1","HYOS"
"0.000481402963857897","1","HYOS"
"0.000473363007389066","1","HYOS"
"0.000466006507011785","1","HYOS"
"0.000459185980647103","1","HYOS"
"0.000454111986459365","1","HYOS"
"0.000450497028265666","1","HYOS"
"0.000447393726679941","1","HYOS"
"0.000445682489456334","1","HYOS"
"0.000445292985852348","1","HYOS"
"0.00044604581183275","1","HYOS"
"0.000447416787218094","1","HYOS"
"0.000451159550406502","1","HYOS"
"0.000456651254183264","1","HYOS"
"0.000463282283271961","1","HYOS"
"0.000471281364310572","1","HYOS"
"0.000479386704925588","1","HYOS"
"0.000488474090597258","1","HYOS"
"0.000497956882258413","1","HYOS"
"0.000506778162984209","1","HYOS"
"0.000515061686267218","1","HYOS"
"0.000521598445671734","1","HYOS"
"0.000526299474793968","1","HYOS"
"0.000528966469220092","1","HYOS"
"0.000529928885323397","1","HYOS"
"0.000527894897179842","1","HYOS"
"0.000522602606581565","1","HYOS"
"0.000514788991911541","1","HYOS"
"0.000506706831701163","1","HYOS"
"0.000499367521882219","1","HYOS"
"0.000492647974408798","1","HYOS"
"0.000487742260768873","1","HYOS"
"0.000484320808514732","1","HYOS"
"0.000481476186169482","1","HYOS"
"0.000480075169361021","1","HYOS"
"0.000480032953032911","1","HYOS"
"0.000481190376888416","1","HYOS"
"0.000483043900418039","1","HYOS"
"0.000487320582577881","1","HYOS"
"0.000493403572115789","1","HYOS"
"0.000500691970122274","1","HYOS"
"0.00050938628723963","1","HYOS"
"0.000518241300852011","1","HYOS"
"0.000528121087012239","1","HYOS"
"0.000538429708491344","1","HYOS"
"0.000548103945433527","1","HYOS"
"0.000557219969492533","1","HYOS"
"0.000564587932849691","1","HYOS"
"0.000570088933922692","1","HYOS"
"0.00057353400106529","1","HYOS"
"0.000575195670641017","1","HYOS"
"0.00057375658569116","1","HYOS"
"0.000568983087710043","1","HYOS"
"0.00056161553837255","1","HYOS"
"0.000553877386149959","1","HYOS"
