"abundance","temperature","taxa"
"5609.59029487544","1","NZMS"
"5525.79888071516","1","NZMS"
"5394.9323387962","1","NZMS"
"5240.21119583876","1","NZMS"
"5080.01717797269","1","NZMS"
"4915.42898997043","1","NZMS"
"4761.86609260243","1","NZMS"
"4804.54143007814","1","NZMS"
"4903.25182795283","1","NZMS"
"4958.97224582164","1","NZMS"
"4943.55605854274","1","NZMS"
"4992.38259078786","1","NZMS"
"4918.53111109845","1","NZMS"
"5223.19675679928","1","NZMS"
"5111.4736285686","1","NZMS"
"5009.33317699573","1","NZMS"
"5043.06422810305","1","NZMS"
"5233.35867344806","1","NZMS"
"5350.72591765288","1","NZMS"
"5321.36541257472","1","NZMS"
"5252.72692737951","1","NZMS"
"5281.70829355035","1","NZMS"
"5627.44843966026","1","NZMS"
"5726.92968288286","1","NZMS"
"5705.27165123979","1","NZMS"
"5672.59552396598","1","NZMS"
"5583.5268161513","1","NZMS"
"5500.26098437742","1","NZMS"
"5370.51596751919","1","NZMS"
"5225.61343394772","1","NZMS"
"5065.06310418475","1","NZMS"
"4900.44460858129","1","NZMS"
"4746.88209688105","1","NZMS"
"4793.31810307857","1","NZMS"
"4896.64799899343","1","NZMS"
"4956.33610950621","1","NZMS"
"4942.11206563821","1","NZMS"
"4995.12101490663","1","NZMS"
"4913.01752781451","1","NZMS"
"5230.00242514244","1","NZMS"
"5113.25954687295","1","NZMS"
"5007.28544948324","1","NZMS"
"5047.19464646183","1","NZMS"
"5222.76304728525","1","NZMS"
"5355.85738827876","1","NZMS"
"5306.43554011392","1","NZMS"
"5239.94139976677","1","NZMS"
"5313.07122413926","1","NZMS"
"5582.25099500698","1","NZMS"
"5715.0333150865","1","NZMS"
"5693.34497921695","1","NZMS"
"5675.61610260452","1","NZMS"
"5599.28451794923","1","NZMS"
"5506.68102560155","1","NZMS"
"5377.74958685573","1","NZMS"
"5234.75369262024","1","NZMS"
"5075.13521626336","1","NZMS"
"4910.62148498971","1","NZMS"
"4757.14152933119","1","NZMS"
"4804.87522220443","1","NZMS"
"4905.45672379247","1","NZMS"
"4959.44027127263","1","NZMS"
"4944.07054429398","1","NZMS"
"4993.72513755014","1","NZMS"
"4918.63295690595","1","NZMS"
"5220.60626986396","1","NZMS"
"5111.96819880205","1","NZMS"
"5001.48039542039","1","NZMS"
"5052.39712334435","1","NZMS"
"5211.0715475843","1","NZMS"
"5363.36792316923","1","NZMS"
"5306.52941611029","1","NZMS"
"5256.47903770583","1","NZMS"
"5304.97672025878","1","NZMS"
"5594.28519235898","1","NZMS"
"5746.38329701023","1","NZMS"
"5706.54233344659","1","NZMS"
"5658.29659210318","1","NZMS"
"5584.37470977747","1","NZMS"
"5504.3668741877","1","NZMS"
"5378.07005839442","1","NZMS"
"5222.98126169471","1","NZMS"
"5065.17206542609","1","NZMS"
"4900.58009176756","1","NZMS"
"4747.0390613164","1","NZMS"
"4795.63614947495","1","NZMS"
"4898.66971175751","1","NZMS"
"4958.66004607558","1","NZMS"
"4942.76072865722","1","NZMS"
"4995.33118145612","1","NZMS"
"4913.43500020915","1","NZMS"
"5226.62394722123","1","NZMS"
"5110.7373218699","1","NZMS"
"5004.90065974293","1","NZMS"
"5052.74045480285","1","NZMS"
"5209.53608550428","1","NZMS"
"5344.92452918861","1","NZMS"
"5312.34937808479","1","NZMS"
"5271.07273696407","1","NZMS"
"5314.64418465265","1","NZMS"
"5579.63926592968","1","NZMS"
"5709.5442200548","1","NZMS"
"5681.02297403122","1","NZMS"
"5672.95335504228","1","NZMS"
"5599.28123942618","1","NZMS"
"5522.6013109875","1","NZMS"
"5397.79517490709","1","NZMS"
"5249.62966944659","1","NZMS"
"5087.91494883268","1","NZMS"
"4923.29272608553","1","NZMS"
"4769.70179764744","1","NZMS"
"4807.55110557981","1","NZMS"
"4902.03458784733","1","NZMS"
"4959.15934491849","1","NZMS"
"4942.29399195419","1","NZMS"
"4994.97288869322","1","NZMS"
"4915.29763324861","1","NZMS"
"5224.83280191922","1","NZMS"
"5111.34443889577","1","NZMS"
"5006.71285627778","1","NZMS"
"5050.96962617277","1","NZMS"
"5210.20548538094","1","NZMS"
"5365.6698913586","1","NZMS"
"5308.40224492917","1","NZMS"
"5245.15712384293","1","NZMS"
"5289.64260274693","1","NZMS"
"5565.10041511652","1","NZMS"
"5745.53591735261","1","NZMS"
"5705.60976912006","1","NZMS"
"5640.13177968169","1","NZMS"
"5583.23493652297","1","NZMS"
"5501.97170902021","1","NZMS"
"5372.87356199751","1","NZMS"
"5222.92358977645","1","NZMS"
"5063.44420108312","1","NZMS"
"4899.02594627469","1","NZMS"
"4745.64941249339","1","NZMS"
"4792.38801949102","1","NZMS"
"4895.05873384557","1","NZMS"
"4956.48282119428","1","NZMS"
"4941.336808807","1","NZMS"
"4995.73384572864","1","NZMS"
"4913.12664004638","1","NZMS"
"5228.24109011276","1","NZMS"
"5110.87492240539","1","NZMS"
"5000.81967935494","1","NZMS"
"5050.44512604456","1","NZMS"
"5207.12211239979","1","NZMS"
"5363.72658957759","1","NZMS"
"5315.40646741178","1","NZMS"
"5234.57310962876","1","NZMS"
"5312.60718300413","1","NZMS"
"5575.97873749696","1","NZMS"
"5730.47634196874","1","NZMS"
"5706.02789686369","1","NZMS"
"5644.56205149273","1","NZMS"
"5587.64065678215","1","NZMS"
"5491.95529368741","1","NZMS"
"5374.85810819974","1","NZMS"
"5229.83683865928","1","NZMS"
"5069.10537126739","1","NZMS"
"4904.64548421109","1","NZMS"
"4751.22494356233","1","NZMS"
"4796.82889278146","1","NZMS"
"4897.82944127434","1","NZMS"
"4956.84369864088","1","NZMS"
"4942.50180850281","1","NZMS"
"4994.60137889933","1","NZMS"
"4915.2746336329","1","NZMS"
"5225.4719563468","1","NZMS"
"5116.34130920319","1","NZMS"
"5004.82523407623","1","NZMS"
"5042.20401533489","1","NZMS"
"5216.04770983496","1","NZMS"
"5371.00064526826","1","NZMS"
"5304.32298464939","1","NZMS"
"5250.12818685033","1","NZMS"
"5280.30226061744","1","NZMS"
"5600.41743430987","1","NZMS"
"5722.46062091856","1","NZMS"
"5699.47963219465","1","NZMS"
"5665.01096171916","1","NZMS"
"5612.08232215425","1","NZMS"
"5507.38011403796","1","NZMS"
"5375.60280494802","1","NZMS"
"5225.83050856715","1","NZMS"
"5066.66084466521","1","NZMS"
"4902.16901740862","1","NZMS"
"4748.71285969706","1","NZMS"
"4796.87878466593","1","NZMS"
"4900.26589080238","1","NZMS"
"4958.03618964372","1","NZMS"
"4943.55985335601","1","NZMS"
"4993.2599143604","1","NZMS"
"4916.50058596995","1","NZMS"
"5226.42993840759","1","NZMS"
"5111.78127794514","1","NZMS"
"5006.14086330918","1","NZMS"
"5040.10291166375","1","NZMS"
"5200.09518496877","1","NZMS"
"5370.20097786208","1","NZMS"
"5335.29545888149","1","NZMS"
"5254.35724954755","1","NZMS"
"5275.47369987018","1","NZMS"
"5547.44323318834","1","NZMS"
"5741.64395420797","1","NZMS"
"5676.65694809984","1","NZMS"
"5651.4758364435","1","NZMS"
"5584.06817998648","1","NZMS"
"5496.86100195729","1","NZMS"
"5383.23566530257","1","NZMS"
"5233.74376677489","1","NZMS"
"5075.31923999008","1","NZMS"
"4910.90142987726","1","NZMS"
"4757.51972305093","1","NZMS"
"4800.35564722969","1","NZMS"
"4898.4819036909","1","NZMS"
"4957.67376115804","1","NZMS"
"4942.49365302244","1","NZMS"
"4995.29620951475","1","NZMS"
"4915.27499916242","1","NZMS"
"5220.54587592915","1","NZMS"
"5111.45679727489","1","NZMS"
"5005.61588056978","1","NZMS"
"5051.11615936992","1","NZMS"
"5191.38677375694","1","NZMS"
"5356.38300883","1","NZMS"
"5313.49764591533","1","NZMS"
"5284.2568582926","1","NZMS"
"5305.66890356161","1","NZMS"
"5551.29525594283","1","NZMS"
"5709.41890754464","1","NZMS"
"5678.74927696351","1","NZMS"
"5662.46593645374","1","NZMS"
"5614.00243078601","1","NZMS"
"5524.3218564811","1","NZMS"
"5396.17100662642","1","NZMS"
"5243.55313744229","1","NZMS"
"5082.76298442739","1","NZMS"
"4918.22836579915","1","NZMS"
"4764.721101622","1","NZMS"
"4805.7093480884","1","NZMS"
"4903.21175116848","1","NZMS"
"4959.6099974733","1","NZMS"
"4941.72341993876","1","NZMS"
"4995.28731285469","1","NZMS"
"4915.15679953453","1","NZMS"
"5226.98133418858","1","NZMS"
"5112.78168982578","1","NZMS"
"5006.766735365","1","NZMS"
"5039.66987460808","1","NZMS"
"5214.73490553852","1","NZMS"
"5352.8697629813","1","NZMS"
"5329.4304175649","1","NZMS"
"5249.59178345659","1","NZMS"
"5303.45626881787","1","NZMS"
"5565.33562019852","1","NZMS"
"5702.57467921337","1","NZMS"
"5692.96006746126","1","NZMS"
"5674.34431109645","1","NZMS"
"5599.90828093246","1","NZMS"
"5486.60020575355","1","NZMS"
"5363.58601911014","1","NZMS"
"5222.33548358803","1","NZMS"
"5063.66202829209","1","NZMS"
"4899.22545262499","1","NZMS"
"4745.83499757286","1","NZMS"
"4796.10052989573","1","NZMS"
"4900.39892997916","1","NZMS"
"4958.06497875043","1","NZMS"
"4943.12632246311","1","NZMS"
"4993.41373372639","1","NZMS"
"4915.14243182409","1","NZMS"
"5223.66827060569","1","NZMS"
"5108.63106300023","1","NZMS"
"5004.67801801945","1","NZMS"
"5048.07933271585","1","NZMS"
"5197.16251561533","1","NZMS"
"5355.63245452569","1","NZMS"
"5309.50595187723","1","NZMS"
"5248.67040980305","1","NZMS"
"5307.09981913477","1","NZMS"
"5586.54587183517","1","NZMS"
"5764.02726494376","1","NZMS"
"5727.3752260825","1","NZMS"
"5683.41043125758","1","NZMS"
"5585.5282284048","1","NZMS"
"5497.10270302809","1","NZMS"
"5367.15241620382","1","NZMS"
"5217.26125102963","1","NZMS"
"5058.33396098469","1","NZMS"
"4893.75481510581","1","NZMS"
"4740.22121837417","1","NZMS"
"4789.15537886128","1","NZMS"
"4895.16824273082","1","NZMS"
"4955.48153903541","1","NZMS"
"4942.53345836206","1","NZMS"
"4995.55951680921","1","NZMS"
"4913.00622061421","1","NZMS"
"5228.19896292968","1","NZMS"
"5112.51645952565","1","NZMS"
"5001.13817626891","1","NZMS"
"5045.8988008482","1","NZMS"
"5219.95995933792","1","NZMS"
"5353.09101333137","1","NZMS"
"5314.43365798809","1","NZMS"
"5251.51440493821","1","NZMS"
"5319.17575509349","1","NZMS"
"5629.55729539342","1","NZMS"
"5752.786720641","1","NZMS"
"5695.8852451015","1","NZMS"
"5662.67575288769","1","NZMS"
"5594.38639142875","1","NZMS"
"5496.66585254424","1","NZMS"
