"propadult","temperature","taxa"
"0.000836724728665521","1","HYOS"
"0.00081100975334029","1","HYOS"
"0.000787162573180723","1","HYOS"
"0.000764413099368557","1","HYOS"
"0.00074350617834396","1","HYOS"
"0.000726160382461538","1","HYOS"
"0.000711255533040709","1","HYOS"
"0.000698961817986692","1","HYOS"
"0.000688259798799955","1","HYOS"
"0.000679936822910904","1","HYOS"
"0.000673672556018596","1","HYOS"
"0.000669282849837109","1","HYOS"
"0.000666103312336643","1","HYOS"
"0.00066590197034432","1","HYOS"
"0.000667859387113172","1","HYOS"
"0.00067134375317862","1","HYOS"
"0.000679707587016234","1","HYOS"
"0.000698993064430259","1","HYOS"
"0.000732777558885895","1","HYOS"
"0.000800124217590652","1","HYOS"
"0.000895050663663127","1","HYOS"
"0.000940606683606107","1","HYOS"
"0.000935020323008068","1","HYOS"
"0.000915146205207628","1","HYOS"
"0.000889432996394759","1","HYOS"
"0.000861974346592441","1","HYOS"
"0.000836564513020011","1","HYOS"
"0.000810853786335268","1","HYOS"
"0.000787010884275883","1","HYOS"
"0.000764265787539789","1","HYOS"
"0.000743363252192565","1","HYOS"
"0.000726021717961405","1","HYOS"
"0.000711121085869379","1","HYOS"
"0.000698831615833426","1","HYOS"
"0.000688133821177799","1","HYOS"
"0.000679814996769386","1","HYOS"
"0.000673554846679788","1","HYOS"
"0.000669169160895869","1","HYOS"
"0.000665993602078078","1","HYOS"
"0.000665796090939922","1","HYOS"
"0.000667757291386244","1","HYOS"
"0.000671245379003818","1","HYOS"
"0.000679612577810449","1","HYOS"
"0.000698901424484437","1","HYOS"
"0.000732689365640154","1","HYOS"
"0.000800039226829275","1","HYOS"
"0.000894972122581906","1","HYOS"
"0.000940534276786518","1","HYOS"
"0.000934950767907239","1","HYOS"
"0.000915078708463825","1","HYOS"
"0.000889367219189073","1","HYOS"
"0.000861910160269468","1","HYOS"
"0.000836501975623208","1","HYOS"
"0.000810792905281827","1","HYOS"
"0.000786951671389217","1","HYOS"
"0.000764208281675187","1","HYOS"
"0.000743307456888196","1","HYOS"
"0.000725967584980839","1","HYOS"
"0.000711068598025794","1","HYOS"
"0.000698780784062774","1","HYOS"
"0.00068808463756679","1","HYOS"
"0.000679767432897236","1","HYOS"
"0.000673508889097387","1","HYOS"
"0.000669124772043518","1","HYOS"
"0.000665950765720444","1","HYOS"
"0.000665754749444775","1","HYOS"
"0.000667717426393926","1","HYOS"
"0.0006712069663147","1","HYOS"
"0.000679575478240117","1","HYOS"
"0.000698865639729084","1","HYOS"
"0.000732654925928562","1","HYOS"
"0.0008000060366698","1","HYOS"
"0.000894941450021631","1","HYOS"
"0.000940505998871387","1","HYOS"
"0.000934923602944538","1","HYOS"
"0.000915052346784432","1","HYOS"
"0.000889341528599655","1","HYOS"
"0.000861885090608558","1","HYOS"
"0.000836477549638479","1","HYOS"
"0.000810769125924032","1","HYOS"
"0.000786928543325815","1","HYOS"
"0.000764185820116162","1","HYOS"
"0.000743285663243055","1","HYOS"
"0.00072594644043598","1","HYOS"
"0.000711048095885681","1","HYOS"
"0.000698760928618294","1","HYOS"
"0.000688065425739875","1","HYOS"
"0.000679748853601445","1","HYOS"
"0.000673490937092977","1","HYOS"
"0.000669107432671072","1","HYOS"
"0.000665934032645951","1","HYOS"
"0.000665738600168804","1","HYOS"
"0.000667701853753905","1","HYOS"
"0.000671191960866299","1","HYOS"
"0.000679560985620644","1","HYOS"
"0.000698851660604288","1","HYOS"
"0.000732641472105464","1","HYOS"
"0.000799993070825691","1","HYOS"
"0.000894929467518453","1","HYOS"
"0.000940494951710539","1","HYOS"
"0.000934912990457452","1","HYOS"
"0.000915042048020816","1","HYOS"
"0.000889331491936141","1","HYOS"
"0.000861875296461675","1","HYOS"
"0.000836468006907014","1","HYOS"
"0.000810759835768985","1","HYOS"
"0.000786919507578209","1","HYOS"
"0.000764177044723386","1","HYOS"
"0.00074327714875998","1","HYOS"
"0.000725938179516589","1","HYOS"
"0.000711040085916807","1","HYOS"
"0.000698753171279277","1","HYOS"
"0.000688057919830116","1","HYOS"
"0.000679741594791868","1","HYOS"
"0.00067348392333854","1","HYOS"
"0.000669100658246281","1","HYOS"
"0.000665927495077338","1","HYOS"
"0.000665732290667932","1","HYOS"
"0.000667695769523783","1","HYOS"
"0.000671186098218383","1","HYOS"
"0.000679555323316582","1","HYOS"
"0.000698846198904669","1","HYOS"
"0.000732636215623079","1","HYOS"
"0.000799988004975447","1","HYOS"
"0.000894924785841158","1","HYOS"
"0.000940490635457945","1","HYOS"
"0.000934908844019091","1","HYOS"
"0.000915038024144028","1","HYOS"
"0.000889327570454107","1","HYOS"
"0.000861871469724861","1","HYOS"
"0.000836464278394125","1","HYOS"
"0.000810756205934894","1","HYOS"
"0.000786915977139482","1","HYOS"
"0.000764173616004559","1","HYOS"
"0.000743273821978493","1","HYOS"
"0.000725934951802846","1","HYOS"
"0.000711036956250201","1","HYOS"
"0.000698750140316411","1","HYOS"
"0.000688054987102189","1","HYOS"
"0.000679738758607766","1","HYOS"
"0.000673481182899538","1","HYOS"
"0.000669098011315576","1","HYOS"
"0.000665924940688672","1","HYOS"
"0.000665729825387758","1","HYOS"
"0.000667693392259461","1","HYOS"
"0.000671183807528912","1","HYOS"
"0.00067955311090377","1","HYOS"
"0.000698844064870408","1","HYOS"
"0.000732634161769674","1","HYOS"
"0.000799986025603652","1","HYOS"
"0.00089492295657276","1","HYOS"
"0.00094048894896826","1","HYOS"
"0.000934907223878216","1","HYOS"
"0.000915036451889541","1","HYOS"
"0.000889326038206685","1","HYOS"
"0.0008618699744959","1","HYOS"
"0.000836462821543141","1","HYOS"
"0.000810754787639813","1","HYOS"
"0.000786914597680466","1","HYOS"
