"propadult","temperature","taxa"
"0.00070349366530271","1","HYOS"
"0.000696798344513307","1","HYOS"
"0.000687457026811314","1","HYOS"
"0.000677667354106785","1","HYOS"
"0.000668491124533241","1","HYOS"
"0.000659960135881038","1","HYOS"
"0.000653257556989174","1","HYOS"
"0.000647881304255119","1","HYOS"
"0.000643084943330115","1","HYOS"
"0.00063973518892995","1","HYOS"
"0.000637699139356985","1","HYOS"
"0.000636913029388143","1","HYOS"
"0.000636884766958841","1","HYOS"
"0.000639351373287166","1","HYOS"
"0.000643639046701783","1","HYOS"
"0.000649169566439482","1","HYOS"
"0.000656129722505948","1","HYOS"
"0.0006632828390587","1","HYOS"
"0.000671534683886643","1","HYOS"
"0.000680185994962676","1","HYOS"
"0.000688189588294544","1","HYOS"
"0.000695612318338077","1","HYOS"
"0.000701292277467904","1","HYOS"
"0.000705056378751721","1","HYOS"
"0.000706791314707645","1","HYOS"
"0.000706638062839058","1","HYOS"
"0.000703274499366251","1","HYOS"
"0.000696586660021509","1","HYOS"
"0.000687252540055114","1","HYOS"
"0.000677469772094013","1","HYOS"
"0.000668300161063233","1","HYOS"
"0.000659775501211062","1","HYOS"
"0.000653078943140791","1","HYOS"
"0.000647708637688278","1","HYOS"
"0.000642918093180667","1","HYOS"
"0.000639573970660331","1","HYOS"
"0.000637543434306832","1","HYOS"
"0.000636762647366303","1","HYOS"
"0.00063673959850449","1","HYOS"
"0.000639211182146511","1","HYOS"
"0.000643503734968172","1","HYOS"
"0.000649039025045725","1","HYOS"
"0.000656003782977745","1","HYOS"
"0.000663161381816529","1","HYOS"
"0.000671417497526629","1","HYOS"
"0.000680073010043562","1","HYOS"
"0.000688080701783332","1","HYOS"
"0.000695507349507775","1","HYOS"
"0.000701191067750785","1","HYOS"
"0.000704958797447781","1","HYOS"
"0.000706697165559457","1","HYOS"
"0.000706547234843218","1","HYOS"
"0.000703186865703374","1","HYOS"
"0.000696502012802925","1","HYOS"
"0.000687170766415594","1","HYOS"
"0.000677390755497278","1","HYOS"
"0.000668223787600199","1","HYOS"
"0.000659701655385277","1","HYOS"
"0.000653007502178434","1","HYOS"
"0.000647639572526379","1","HYOS"
"0.00064285135172078","1","HYOS"
"0.000639509479368635","1","HYOS"
"0.000637481145973178","1","HYOS"
"0.000636702486135528","1","HYOS"
"0.000636681520742772","1","HYOS"
"0.0006391550935709","1","HYOS"
"0.0006434495965749","1","HYOS"
"0.000648986793352133","1","HYOS"
"0.000655953390766192","1","HYOS"
"0.000663112781384788","1","HYOS"
"0.000671370604455111","1","HYOS"
"0.000680027796675131","1","HYOS"
"0.000688037127021137","1","HYOS"
"0.000695465341198651","1","HYOS"
"0.000701150562572688","1","HYOS"
"0.000704919743228666","1","HYOS"
"0.000706659483885777","1","HYOS"
"0.000706510881417969","1","HYOS"
