"biomass","temperature","taxa"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
"65663.2740830174","1","GAMM"
